id,title,link,published,source,summary,query,fetched_at
818a1287b5295328cda4956b5c1028f9146f6c5fd860418cf3c909773f1a1ef9,JPMorgan Chase profits rise 9 % in the fourth quarter excluding hit from the Apple Card acquisition,https://www.wsls.com/business/2026/01/13/jpmorgan-chase-profits-rise-9-in-the-fourth-quarter-excluding-hit-from-the-apple-card-acquisition/,20260113T150000Z,wsls.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
aac77cfa554a72b64bfd9a5efd17dedf1732bca8edc6f0e3189730439f7334c7,"FMG names co - founder Christensen as new CEO , reshapes C - suite",https://www.investmentnews.com/fintech/fmg-names-co-founder-christensen-as-new-ceo-reshapes-c-suite/264844,20260115T173000Z,investmentnews.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
7ba7bc0d752181fb64f040906334ceeab3011bb833b6876ad69674798f55a191,iShares ESG MSCI KLD 400 ETF ( NYSEARCA : DSI ) Hits New 1 - Year High – Still a Buy ?,https://www.themarketsdaily.com/2026/01/15/ishares-esg-msci-kld-400-etf-nysearcadsi-hits-new-1-year-high-still-a-buy.html,20260115T161500Z,themarketsdaily.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
912295dd75ed331e090e99c2e6f256e9a481c42af212dbf2dfb3d922bb929fea,"JPMorgan Chase quarterly profits up 9 %, excluding hit from Apple Card acquisition",https://www.journalgazette.net/ap/business/jpmorgan-chase-quarterly-profits-up-9-excluding-hit-from-apple-card-acquisition/article_88f56e28-738f-5e59-b85a-75c976e9351c.html,20260113T231500Z,journalgazette.net,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
bcfff51dd4539991229ae2f0ee25a9a205794122a84914c596916893dbddec80,Reminder : Earnings season kicks off in Wall Street today,https://investinglive.com:443/stocks/reminder-earnings-season-kicks-off-in-wall-street-today-20260113/,20260113T100000Z,investinglive.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
6077494b6ab4e2d8f93c21b7c9e94091b36fbda4dc8500fc7a2833c28933e903,JPMorgan Chase profits rise 9 % in the fourth quarter excluding hit from the Apple Card acquisition,https://isp.netscape.com/pf/story/0001/20260113/2cef23cf8f690bb5e7e8c3e89fb0aafe,20260113T134500Z,isp.netscape.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
e290e55367e48a052982bf3170607b4bf2f24e5a1a175d1e0685c38e743ad8b7,Jamie Dimon backs Fed Chair Powell amid DOJ probe :  Everyone we know believes in Fed independence,https://finance.yahoo.com/news/jamie-dimon-backs-fed-chair-powell-amid-doj-probe-everyone-we-know-believes-in-fed-independence-145456058.html,20260113T151500Z,finance.yahoo.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
9d4b7c58327cb0b87e2c58cdd5dd1130af15e0616360b805cf22bd4bc6b381c2,NYSE working on a new platform for trading digital tokens around the clock,https://www.republicanherald.com/2026/01/19/nyse-digital-tokens-trading/,20260120T001500Z,republicanherald.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
ff056552d2b9e159f2650fec77b0dce195866539109516e57a27b73847bde1e2,NYSE working on a new platform for trading digital tokens around the clock,https://www.pottsmerc.com/2026/01/19/nyse-digital-tokens-trading/,20260120T024500Z,pottsmerc.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
1dbf6dc00663605e4fb7e51a8a0908944675f3d612c525c25dfb3a6ca2878bfc,NYSE working on a new platform for trading digital tokens around the clock,https://www.greeleytribune.com/2026/01/19/nyse-digital-tokens-trading/,20260119T234500Z,greeleytribune.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
fb7fd1a3ea6ad0265bb5c6a87b9f7aa0f5e62776fb83062f04e7c8aa5336b225,NYSE working on a new platform for trading digital tokens around the clock,https://www.fortmorgantimes.com/2026/01/19/nyse-digital-tokens-trading/,20260119T234500Z,fortmorgantimes.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
bf0e134cdb6fe82b046b013d8d86b6ca39d62f28cc92f2fc4ba252aca994a8fd,NYSE working on a new platform for trading digital tokens around the clock,https://www.sentinelandenterprise.com/2026/01/19/nyse-digital-tokens-trading/,20260120T003000Z,sentinelandenterprise.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
8218bf6d345f975e6cd4c1d8b903ecc597a50b1170e1f075a39711de6dfc93e6,NYSE working on a new platform for trading digital tokens around the clock,https://www.akronnewsreporter.com/2026/01/19/nyse-digital-tokens-trading/,20260120T003000Z,akronnewsreporter.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
7cd6dc44a812a4691f450224f665b875d6819ea30aefa99710b1f915e03bccd1,NYSE working on a new platform for trading digital tokens around the clock,https://www.dailydemocrat.com/2026/01/19/nyse-digital-tokens-trading/,20260120T014500Z,dailydemocrat.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
c1c3c4e9b95c876c6cd0076f216d565566699fcf7104eaaedb59e4346d5d6d48,NYSE working on a new platform for trading digital tokens around the clock,https://www.advocate-news.com/2026/01/19/nyse-digital-tokens-trading/,20260120T030000Z,advocate-news.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
d4dea25809a34d2525bb417a44af4ab78749919be1cee60f1dcc659cb0d62a01,NYSE working on a new platform for trading digital tokens around the clock,https://www.coloradohometownweekly.com/2026/01/19/nyse-digital-tokens-trading/,20260120T021500Z,coloradohometownweekly.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
a82bac9015a941c380ca2e090bd55e39bc1794f5707ba397fc67ceb1bd36ea1a,NYSE working on a new platform for trading digital tokens around the clock,https://www.reporterherald.com/2026/01/19/nyse-digital-tokens-trading/,20260120T011500Z,reporterherald.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
228f83f45a675d9de81712958c10e843c6e54e4a9e77cba85eadc2c4f37eb85a,NYSE working on a new platform for trading digital tokens around the clock,https://www.journal-advocate.com/2026/01/19/nyse-digital-tokens-trading/,20260120T011500Z,journal-advocate.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
27e57f77d019b192b8f3cc2c165abf5a1e08a1bce32f973fdd911fccee07eefd,NYSE working on a new platform for trading digital tokens around the clock,https://www.whittierdailynews.com/2026/01/19/nyse-digital-tokens-trading/,20260120T044500Z,whittierdailynews.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
5405d6f8c9f57b7cd6c0a161f7737c4915a23c18d21bc66c1751205cc2cdd5e7,NYSE working on a new platform for trading digital tokens around the clock,https://www.broomfieldenterprise.com/2026/01/19/nyse-digital-tokens-trading/,20260120T040000Z,broomfieldenterprise.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
66f572e71cbe3aae63bb073fce94c113d2f74cb92c202701f167dfa6c7c86fba,"Chainlink Up 4 %, ETF Launches As Senate Bill Drops : Can LINK Repeat The XRP Rally ?",https://www.benzinga.com/crypto/cryptocurrency/26/01/49904520/chainlink-up-4-etf-launches-as-senate-bill-drops-can-link-repeat-the-xrp-rally,20260114T144500Z,benzinga.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
7fff2b562f051f88125f88f40a0565d7130776812c732ea83fe46eafc23f9915,NYSE working on a new platform for trading digital tokens around the clock,https://www.bozemandailychronicle.com/ap_news/business/nyse-working-on-a-new-platform-for-trading-digital-tokens-around-the-clock/article_b0648515-670a-579b-828d-7d98d00c7c20.html,20260120T001500Z,bozemandailychronicle.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
8d417887ef02e385573da8f1cf69d1d6d68748fc209d6a7e77ae7071be21f93f,SRN - US News - Taylorville Daily News,https://taylorvilledailynews.com/local-news/srn-us-news/daa54ed9d3575ee1d271657606711dcf,20260120T011500Z,taylorvilledailynews.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
c14cd11ef239cfc8272d67d075f7358e5c6d5780f19da51bfd7608d1fb6e3b4d,Ripple Builds XRP  Wall Street Kit : Developer Claims  Billions Incoming,https://www.newsbtc.com/xrp-news/ripple-xrp-wall-street-kit/,20260114T123000Z,newsbtc.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
ec4d981562ee16eed9426564db1f68376f8784717a6613f3006b98d59c721ac7,Invest in your kid future ( and get $100 back ) with this user - friendly app,https://www.kcentv.com/article/syndication/smart-deals/stackcommerce/invest-in-your-kids-future-and-get-100-back-with-this-user-friendly-app/608-33da5a65-3a11-4c54-8a59-8381776a20e4,20260119T173000Z,kcentv.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
89901a1fc371a50f43c1a63a1c016b511dc60432f3bef80620621762a286df84,Invest in your kid future ( and get $100 back ) with this user - friendly app,https://www.12newsnow.com/article/syndication/smart-deals/stackcommerce/invest-in-your-kids-future-and-get-100-back-with-this-user-friendly-app/608-33da5a65-3a11-4c54-8a59-8381776a20e4,20260119T164500Z,12newsnow.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
919b899559ee42894781104a580e4b866849edfdb459327de36f7f631333df85,Invest in your kid future ( and get $100 back ) with this user - friendly app,https://www.whas11.com/article/syndication/smart-deals/stackcommerce/invest-in-your-kids-future-and-get-100-back-with-this-user-friendly-app/608-33da5a65-3a11-4c54-8a59-8381776a20e4,20260119T140000Z,whas11.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
26aa40164c560d2459c789ebbf4955957d748e8709ae67503e6c91b59fc9432f,Short Interest in iShares Core MSCI Emerging Markets ETF ( NYSEARCA : IEMG ) Drops By 46 . 3 %,https://www.themarketsdaily.com/2026/01/18/short-interest-in-ishares-core-msci-emerging-markets-etf-nysearcaiemg-drops-by-46-3.html,20260118T040000Z,themarketsdaily.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
33020372211e73fa837f09cbbc18779a1430de12e380398d257a307286a01d1c,iShares Russell 3000 ETF ( NYSEARCA : IWV ) Short Interest Update,https://www.dailypolitical.com/2026/01/19/ishares-russell-3000-etf-nysearcaiwv-short-interest-update.html,20260119T213000Z,dailypolitical.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
3b238c1b4bbd2a1e25d105af7440e632c52b724aadaddeabcde6cac31a36d5f8,New Republic Capital LLC Boosts Stock Holdings in iShares Russell 3000 ETF $IWV,https://www.themarketsdaily.com/2026/01/13/new-republic-capital-llc-boosts-stock-holdings-in-ishares-russell-3000-etf-iwv.html,20260113T124500Z,themarketsdaily.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
6d26661e15e8ad83ef2bc0ea1d37e41cc7ed7d1a4d6e9f8d915582d57417e14e,SPDR Nuveen ICE High Yield Municipal Bond ETF ( NYSEARCA : HYMB ) Short Interest Down 55 . 2 % in December,https://www.tickerreport.com/banking-finance/13316355/spdr-nuveen-ice-high-yield-municipal-bond-etf-nysearcahymb-short-interest-down-55-2-in-december.html,20260115T050000Z,tickerreport.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
9dc10c6d24a7bf96615e11ab98ed9c415f4b981001845d2df06251a4a24e3cd1,"JPMorgan , Intel , L3Harris up premarket ; Delta shares dip",https://news.az/news/jpmorgan-int-el-l3harris-up-premarket-delta-shares-dip,20260113T133000Z,news.az,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
25fc887d717fb06a505e773ee903b0bcab6bd00c67a94856dac85044b01f32c5,NYSE Develops 24 / 7 Platform for Digital Token Trading,https://www.el-balad.com/6827355,20260120T070000Z,el-balad.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
a8a350c01666b9596562568996fcc07aa3661cd3e2883ffc1798c979a3817dde,Theory Financial LLC Has $3 . 60 Million Stock Position in iShares Core Total USD Bond Market ETF $IUSB,https://www.themarketsdaily.com/2026/01/18/theory-financial-llc-has-3-60-million-stock-position-in-ishares-core-total-usd-bond-market-etf-iusb.html,20260118T133000Z,themarketsdaily.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
4057c991a3b39c237fae0e43085c9881e1fbed68c4e4da0a367d14c8af389079,Dow Jones Top Company Headlines at 9 PM ET : Trump Administration Enacts Security Rules for Nvidia China Chip Sales | Netflix ...,https://www.morningstar.com/news/dow-jones/202601138992/dow-jones-top-company-headlines-at-9-pm-et-trump-administration-enacts-security-rules-for-nvidias-china-chip-sales-netflix,20260114T031500Z,morningstar.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
5086ca04fc810881b4a3bf431f42e7c0556aef362635f5a15378df57f4ba7ef1,Inflation test focuses Fed row,https://www.marketscreener.com/news/inflation-test-focuses-fed-row-ce7e58dbdc8cf024,20260113T121500Z,marketscreener.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
cb1a4dfbe6f10038eb73747748cebe6eef3c355e3ac1ec48f43221cc0fdd7df4,Should Investors Worry About Regional Banks After One Firm Dumped 1 . 8 Million Western Alliance Shares ?,https://www.fool.com/coverage/filings/2026/01/18/should-investors-worry-about-regional-banks-after-one-firm-dumped-1-8-million-western-alliance-shares/,20260118T163000Z,fool.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
92950df024c7135b65c2a43e8dc0147ed38c1f1b7673414b3f23e543c93da153,Before the Bell : What every Canadian investor needs to know today,https://www.theglobeandmail.com/investing/markets/inside-the-market/article-before-the-bell-what-every-canadian-investor-needs-to-know-today-1391/,20260113T131500Z,theglobeandmail.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
5396aa2e71c636fd68780156ddeac746209c372bb4c4bb6a7450d1f5ceb6dda4,FSI announces 2026 board of directors and executive committee members,https://insurancenewsnet.com/innarticle/fsi-announces-2026-board-of-directors-and-executive-committee-members,20260113T180000Z,insurancenewsnet.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
7ae7d926658ebb5e38a739c5b213fe25e989a5225799851308533ee95a42812b,US stock futures fall ahead of key inflation report,https://news.az/news/us-stock-futures-fall-ahead-of-key-inflation-report,20260113T133000Z,news.az,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
431874f69199e262596158cc325604a894d92512762c22cbe450835dbe063c42,AES Ohio extends bond exchange offer deadline by one week,https://businessdailynetwork.com/stories/678688426-aes-ohio-extends-bond-exchange-offer-deadline-by-one-week,20260115T120000Z,businessdailynetwork.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
85b1f0fa4efe5d4be05a1666a662678c6fdde491da0c9dec986ef357054a2578,Wall Street CEOs Rally Behind Fed Independence Amid Powell Probe,https://slguardian.org/wall-street-ceos-rally-behind-fed-independence-amid-powell-probe/,20260113T230000Z,slguardian.org,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
185c4619d96447a435f70729aa2c81939c802a9e3d91611f1cc6b053a16edc1b,"FormFactor ( NASDAQ : FORM ) CEO Mike Slessor Sells 13 , 088 Shares",https://www.dailypolitical.com/2026/01/16/formfactor-nasdaqform-ceo-mike-slessor-sells-13088-shares.html,20260116T114500Z,dailypolitical.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
f61d4a7e96f3ca1e402804ad08c86e767838fe43b6856acd5f4651899c0869c8,JPMorgan Chase profits rise 9 % in the fourth quarter excluding hit from the Apple Card acquisition,https://mymotherlode.com/news/national/10398266/jpmorgan-chase-profits-rise-9-in-the-fourth-quarter-excluding-hit-from-the-apple-card-acquisition.html,20260113T151500Z,mymotherlode.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
9719d9bdeff06953fcc64d90943cc80378e06fa5fbbc8a0d282dc8652daa9dd5,Wall Street CEOs turn on Trump as he attacks the Fed and credit card industry,https://www.theglobeandmail.com/business/article-trump-fed-powell-wall-street-ceos-credit-card-industry-economy/,20260113T214500Z,theglobeandmail.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
9d611cf6e6c96d554401e6e226d94cd54ba4d810f59aa2a0ab8ddcc17b281d35,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.baltimoresun.com/2026/01/13/banks-vs-trump/,20260113T180000Z,baltimoresun.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
ba13c3033f0da6ad6c44bce17f41828cbe9f8a8fa93f98bc8661df5671057e80,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.ocregister.com/2026/01/13/banks-vs-trump/,20260113T183000Z,ocregister.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
add58b6e82e69339cf62c2fd6a7558eec0fabdaa1962c660722910835c981356,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.sandiegouniontribune.com/2026/01/13/banks-vs-trump/,20260113T180000Z,sandiegouniontribune.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
75f3754f81f6056ab0493897ce10bb8aa314a8e4bbbb95568e01311d3eb640a5,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.pilotonline.com/2026/01/13/banks-vs-trump/,20260113T204500Z,pilotonline.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
80babe2a0100d7f12feb393fc0576a7a06126ff1ab1b14d3bd7f08f3a5243130,International Business : Stocks mixed as inflation bolsters rate cut prospects,https://www.gdnonline.com:443/Details/1373286/Stocks-mixed-as-inflation-bolsters-rate-cut-prospects,20260114T003000Z,gdnonline.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
5d70e84aa5d9e318de017ed7d2970a92286d6a1ea44b13c2970a3fa73be3cfa6,International Business : Stocks mixed as inflation bolsters rate cut prospects,https://www.gdnonline.com:443/Details/1373286,20260114T044500Z,gdnonline.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
b0e3857d8b0771c74172ba8e59ce789b76113d154d462290e27dae24f8223e07,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.courant.com/2026/01/13/banks-vs-trump/,20260113T181500Z,courant.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
ea243a9ab8979be28927fb815dc82a951341e9481d3c19744ef99c3f84044894,Ford Motor ( NYSE : F ) Given New $15 . 00 Price Target at TD Cowen,https://www.dailypolitical.com/2026/01/13/ford-motor-nysef-given-new-15-00-price-target-at-td-cowen.html,20260113T201500Z,dailypolitical.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
86d8d192a13aa0d2d9ab552ad7d033ad7415be33e6f2fd3580eca7bb536360c9,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.lowellsun.com/2026/01/13/banks-vs-trump/,20260113T213000Z,lowellsun.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
e1388f4fd088d711577a7c184970fd40e2fab39b009baf096238e2ea37ebac68,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.dailynews.com/2026/01/13/banks-vs-trump/,20260113T204500Z,dailynews.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
300067fcd5e2a2636c6e3780e8e78bb87b18ba1c5c235ae43089148e18d36233,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.thetimes-tribune.com/2026/01/13/banks-vs-trump/,20260113T200000Z,thetimes-tribune.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
667b851783a41c5fd49a73131a36012b0895681b186af3c6b87db61a054ed090,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.marinij.com/2026/01/13/banks-vs-trump/,20260113T181500Z,marinij.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
e6f83efb5fb066dfda86e44d67ff18538e2f996091c9586cfe77acef20b068c3,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.theoaklandpress.com/2026/01/13/banks-vs-trump/,20260113T223000Z,theoaklandpress.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
fab8bc9a7a62ada6a19e90548c8b2f2241b3c87989c99364c1984dd344eb1f9f,QRG Capital Management Inc . Trims Stock Position in Ferguson plc $FERG,https://www.dailypolitical.com/2026/01/19/qrg-capital-management-inc-trims-stock-position-in-ferguson-plc-ferg.html,20260119T114500Z,dailypolitical.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
6c0d383e085f95e945b36d1d89e08c5c614cf4211571ff8716e11910651dbd57,The Nashville Ledger,http://www.tnledger.com/editorial/Article.aspx,20260113T174500Z,tnledger.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
76ed5a9fb48e312e6e16ac4bff478f765156635f8c2cc6b1e567ac3ded40c928,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.timescall.com/2026/01/13/banks-vs-trump/,20260113T193000Z,timescall.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
351e19ead17eb9dffeac9f9c8a1d9629dbda66138db7481282713d7e3e2c12b1,"Asia stocks rise as Nikkei sets new peak , Yen makes low amid snap election bets – Firstpost",https://www.firstpost.com/business/asia-stocks-nikkei-hits-yen-japan-market-13968142.html,20260113T120000Z,firstpost.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
93323d7d0b9be9cada665a191fe5db9357d20c2f0c902c70a41b570a1957bf8d,Wall Street CEOs warn Trump : Stop attacking the Fed and credit cards,https://www.readingeagle.com/2026/01/13/banks-vs-trump/,20260113T183000Z,readingeagle.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
47a495c5eb8a05c5c8918b8ded969d5e53f87610598f52ee3aa2bf93a18731c8,Honeywell International Inc . $HON Shares Sold by ZEGA Investments LLC,https://www.tickerreport.com/banking-finance/13314927/honeywell-international-inc-hon-shares-sold-by-zega-investments-llc.html,20260113T160000Z,tickerreport.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
9c565b1af1f9aaaec7ef42716f72309afbfc00f40e190c501a2d87b594e874f4,Wall Street Backs Jerome Powell as the Fed Independence Faces Threat,https://observer.com/2026/01/wall-street-stand-with-jerome-powell/,20260115T221500Z,observer.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
e43813b0ede3c92a21f4a45ae5cf2b87ebf40751b28dd1005815107eaff0eac6,Wall Street CEOs warn Trump : Stop attacking the Fed and credit card industry,https://insurancenewsnet.com/oarticle/wall-street-ceos-warn-trump-stop-attacking-the-fed-and-credit-card-industry,20260113T180000Z,insurancenewsnet.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
2be08400d10f0821db5287a537f7e1f3fcb6773800396f512155df822a7078b3,Wall Street CEOs warn Trump : Stop attacking the Fed and credit card industry – Winnipeg Free Press,https://www.winnipegfreepress.com/business/2026/01/13/wall-street-ceos-warn-trump-stop-attacking-the-fed-and-credit-card-industry,20260113T180000Z,winnipegfreepress.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
309bb48a33879b53c2a569170957384af6786152c48442cde3e5adcf1d2f5144,Wall Street executives warn Trump : Stop attacking the Fed and credit card industry,https://www.journal-news.com/news/nation-world/wall-street-executives-warn-trump-stop-attacking-the-fed-and-credit-card-industry/LKYKJUSLXNLZHEYWPAYSGVGBZE/,20260113T230000Z,journal-news.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
da90f5c64fb3fa2404223b205f10fd9b4f5151c8c28c4424bc4e60b269e73182,Wall Street CEOs warn Trump : Stop attacking the Fed and credit card industry,https://isp.netscape.com/pf/story/0001/20260113/b4f31993a64c31687c91f17beab0a98a,20260113T181500Z,isp.netscape.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
3b578e840a5c941e56b54ce1448c23840badcb3f5f22e3d5e8638dc4a76a0672,"Stock Market Today , Jan . 13 : Surprising Inflation Report Overshadowed by JPMorgan Guidance ; Market Falls",https://finance.yahoo.com/news/stock-market-today-jan-13-175518039.html,20260115T061500Z,finance.yahoo.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
f09a3c6bc738ab57f501edc51e6bc200cbd14f53722a5a9ea909eaae1cb3d648,"Nisa Investment Advisors LLC Acquires 3 , 443 Shares of Molina Healthcare , Inc $MOH",https://www.dailypolitical.com/2026/01/14/nisa-investment-advisors-llc-acquires-3443-shares-of-molina-healthcare-inc-moh.html,20260114T113000Z,dailypolitical.com,,"(""BNY Mellon"" OR ""Bank of New York Mellon"" OR BK)",2026-01-20T09:44:07.341983+00:00
